"Path"	"Type"	"Extent"	"OffsetHex"	"Size"
"STAGE\S18.CCS"	"file"	"129240"	"0xFC6C000"	"373126"
"STAGE\S19.CCS"	"file"	"129423"	"0xFCC7800"	"694290"
"STAGE\S20.CCS"	"file"	"129763"	"0xFD71800"	"476403"
"STAGE\S21.CCS"	"file"	"129996"	"0xFDE6000"	"394680"
"STAGE\S22.CCS"	"file"	"130189"	"0xFE46800"	"627914"
"STAGE\S23.CCS"	"file"	"130496"	"0xFEE0000"	"456641"
"STAGE\S24.CCS"	"file"	"130719"	"0xFF4F800"	"458949"
"STR"	"dir"	"78"	"0x27000"	"18432"
"STR\ATTENTION.CCS"	"file"	"130944"	"0xFFC0000"	"21117"
"STR\D01_10.CCS"	"file"	"130955"	"0xFFC5800"	"1605508"
"STR\D01_10E.CCS"	"file"	"131739"	"0x1014D800"	"116858"
"STR\D01_20.CCS"	"file"	"131797"	"0x1016A800"	"2525143"
"STR\D01_20E.CCS"	"file"	"133030"	"0x103D3000"	"322027"
"STR\D01_30.CCS"	"file"	"133188"	"0x10422000"	"1853408"
"STR\D01_30E.CCS"	"file"	"134093"	"0x105E6800"	"417173"
"STR\D02_10.CCS"	"file"	"134297"	"0x1064C800"	"1474525"
"STR\D02_10E.CCS"	"file"	"135017"	"0x107B4800"	"213952"
"STR\D02_11.CCS"	"file"	"135122"	"0x107E9000"	"1470923"
"STR\D02_11E.CCS"	"file"	"135841"	"0x10950800"	"213952"
"STR\D02_20.CCS"	"file"	"135946"	"0x10985000"	"2313773"
"STR\D02_20E.CCS"	"file"	"137076"	"0x10BBA000"	"491594"
"STR\D02_30.CCS"	"file"	"137317"	"0x10C32800"	"2602737"
"STR\D02_30E.CCS"	"file"	"138588"	"0x10EAE000"	"299303"
"STR\D03_10.CCS"	"file"	"138735"	"0x10EF7800"	"1939573"
"STR\D03_10E.CCS"	"file"	"139683"	"0x110D1800"	"178233"
"STR\D03_20.CCS"	"file"	"139771"	"0x110FD800"	"1376262"
"STR\D03_20E.CCS"	"file"	"140444"	"0x1124E000"	"310553"
"STR\D03_30.CCS"	"file"	"140596"	"0x1129A000"	"1676122"
"STR\D03_30E.CCS"	"file"	"141415"	"0x11433800"	"284364"
"STR\D04_10.CCS"	"file"	"141554"	"0x11479000"	"1456227"
"STR\D04_10E.CCS"	"file"	"142266"	"0x115DD000"	"272351"
"STR\D04_20.CCS"	"file"	"142399"	"0x1161F800"	"1017905"
"STR\D04_20E.CCS"	"file"	"142897"	"0x11718800"	"109088"
"STR\D05_10.CCS"	"file"	"142951"	"0x11733800"	"1315767"
"STR\D05_10E.CCS"	"file"	"143594"	"0x11875000"	"108550"
"STR\D05_11.CCS"	"file"	"143648"	"0x11890000"	"1304076"
"STR\D05_11E.CCS"	"file"	"144285"	"0x119CE800"	"108550"
"STR\D05_20.CCS"	"file"	"144339"	"0x119E9800"	"1730301"
"STR\D05_20E.CCS"	"file"	"145184"	"0x11B90000"	"412910"
"STR\D05_30.CCS"	"file"	"145386"	"0x11BF5000"	"1144354"
"STR\D05_30E.CCS"	"file"	"145945"	"0x11D0C800"	"221473"
"STR\D06_10.CCS"	"file"	"146054"	"0x11D43000"	"1699007"
"STR\D06_10E.CCS"	"file"	"146884"	"0x11EE2000"	"247241"
"STR\D06_20.CCS"	"file"	"147005"	"0x11F1E800"	"3873895"
"STR\D06_20E.CCS"	"file"	"148897"	"0x122D0800"	"256513"
"STR\D06_30.CCS"	"file"	"149023"	"0x1230F800"	"1921632"
"STR\D06_30E.CCS"	"file"	"149962"	"0x124E5000"	"279510"
"STR\D07_10.CCS"	"file"	"150099"	"0x12529800"	"2776192"
"STR\D07_10E.CCS"	"file"	"151455"	"0x127CF800"	"251783"
"STR\D07_20.CCS"	"file"	"151578"	"0x1280D000"	"1074429"
"STR\D07_20E.CCS"	"file"	"152103"	"0x12913800"	"244604"
"STR\D09_10.CCS"	"file"	"152223"	"0x1294F800"	"1813370"
"STR\D09_10E.CCS"	"file"	"153109"	"0x12B0A800"	"308102"
"STR\D09_20.CCS"	"file"	"153260"	"0x12B56000"	"1538505"
"STR\D09_20E.CCS"	"file"	"154012"	"0x12CCE000"	"313409"
"STR\D09_30.CCS"	"file"	"154166"	"0x12D1B000"	"1435826"
"STR\D09_30E.CCS"	"file"	"154868"	"0x12E7A000"	"293491"
"STR\D10_10.CCS"	"file"	"155012"	"0x12EC2000"	"1055679"
"STR\D10_10E.CCS"	"file"	"155528"	"0x12FC4000"	"202292"
"STR\D10_20.CCS"	"file"	"155627"	"0x12FF5800"	"1128859"
"STR\D10_20E.CCS"	"file"	"156179"	"0x13109800"	"252666"
"STR\D11_10.CCS"	"file"	"156303"	"0x13147800"	"673688"
"STR\D11_10E.CCS"	"file"	"156632"	"0x131EC000"	"184608"
"STR\D11_20.CCS"	"file"	"156723"	"0x13219800"	"1120446"
"STR\D11_20E.CCS"	"file"	"157271"	"0x1332B800"	"235613"
"STR\D12_10.CCS"	"file"	"157387"	"0x13365800"	"1371083"
"STR\D12_10E.CCS"	"file"	"158057"	"0x134B4800"	"210354"
"STR\D12_11.CCS"	"file"	"158160"	"0x134E8000"	"1368511"
"STR\D12_11E.CCS"	"file"	"158829"	"0x13636800"	"210355"
"STR\D12_20.CCS"	"file"	"158932"	"0x1366A000"	"1840565"
"STR\D12_20E.CCS"	"file"	"159831"	"0x1382B800"	"333667"
"STR\D12_30.CCS"	"file"	"159994"	"0x1387D000"	"1426617"
"STR\D12_30E.CCS"	"file"	"160691"	"0x139D9800"	"204347"
"STR\D13_10.CCS"	"file"	"160791"	"0x13A0B800"	"1395601"
"STR\D13_10E.CCS"	"file"	"161473"	"0x13B60800"	"413662"
"STR\D13_20.CCS"	"file"	"161675"	"0x13BC5800"	"1874349"
"STR\D13_20E.CCS"	"file"	"162591"	"0x13D8F800"	"236302"
"STR\D13_21.CCS"	"file"	"162707"	"0x13DC9800"	"1874643"
"STR\D13_21E.CCS"	"file"	"163623"	"0x13F93800"	"236305"
"STR\D13_30.CCS"	"file"	"163739"	"0x13FCD800"	"1792948"
"STR\D13_30E.CCS"	"file"	"164615"	"0x14183800"	"281344"
"STR\D14_10.CCS"	"file"	"164753"	"0x141C8800"	"1503509"
"STR\D14_10E.CCS"	"file"	"165488"	"0x14338000"	"197429"
"STR\D14_15.CCS"	"file"	"165585"	"0x14368800"	"1000308"
"STR\D14_15E.CCS"	"file"	"166074"	"0x1445D000"	"140741"
"STR\D14_20.CCS"	"file"	"166143"	"0x1447F800"	"2463049"
"STR\D14_20E.CCS"	"file"	"167346"	"0x146D9000"	"263976"
"STR\D15_10.CCS"	"file"	"167475"	"0x14719800"	"1909946"
"STR\D15_10E.CCS"	"file"	"168408"	"0x148EC000"	"280984"
"STR\D15_20.CCS"	"file"	"168546"	"0x14931000"	"2889303"
"STR\D15_20E.CCS"	"file"	"169957"	"0x14BF2800"	"206939"
"STR\D15_21.CCS"	"file"	"170059"	"0x14C25800"	"2883924"
"STR\D15_21E.CCS"	"file"	"171468"	"0x14EE6000"	"206939"
"STR\D15_30.CCS"	"file"	"171570"	"0x14F19000"	"1502832"
"STR\D15_30E.CCS"	"file"	"172304"	"0x15088000"	"361477"
"STR\D16_10.CCS"	"file"	"172481"	"0x150E0800"	"1769809"
"STR\D16_10E.CCS"	"file"	"173346"	"0x15291000"	"423377"
"STR\D16_20.CCS"	"file"	"173553"	"0x152F8800"	"1927828"
"STR\D16_20E.CCS"	"file"	"174495"	"0x154CF800"	"357804"
"STR\D16_30.CCS"	"file"	"174670"	"0x15527000"	"1833097"
"STR\D16_30E.CCS"	"file"	"175566"	"0x156E7000"	"212510"
"STR\D17_10.CCS"	"file"	"175670"	"0x1571B000"	"1315667"
"STR\D17_10E.CCS"	"file"	"176313"	"0x1585C800"	"216240"
"STR\D17_20.CCS"	"file"	"176419"	"0x15891800"	"1143692"
"STR\D17_20E.CCS"	"file"	"176978"	"0x159A9000"	"349759"
"STR\D17_30.CCS"	"file"	"177149"	"0x159FE800"	"1743225"
"STR\D17_30E.CCS"	"file"	"178001"	"0x15BA8800"	"260448"
"STR\D18_10.CCS"	"file"	"178129"	"0x15BE8800"	"1841606"
"STR\D18_10E.CCS"	"file"	"179029"	"0x15DAA800"	"248388"
"STR\D18_20.CCS"	"file"	"179151"	"0x15DE7800"	"1520348"
"STR\D18_20E.CCS"	"file"	"179894"	"0x15F5B000"	"195427"
"STR\D18_30.CCS"	"file"	"179990"	"0x15F8B000"	"2226625"
"STR\D18_30E.CCS"	"file"	"181078"	"0x161AB000"	"284404"
"STR\D19_10.CCS"	"file"	"181217"	"0x161F0800"	"1251186"
"STR\D19_10E.CCS"	"file"	"181828"	"0x16322000"	"387233"
"STR\D19_20.CCS"	"file"	"182018"	"0x16381000"	"1303216"
"STR\D19_20E.CCS"	"file"	"182655"	"0x164BF800"	"188732"
"STR\D19_30.CCS"	"file"	"182748"	"0x164EE000"	"1247200"
"STR\D19_30E.CCS"	"file"	"183357"	"0x1661E800"	"335733"
"STR\D21_20.CCS"	"file"	"183521"	"0x16670800"	"2423459"
"STR\D21_20E.CCS"	"file"	"184705"	"0x168C0800"	"304082"
"STR\D21_30.CCS"	"file"	"184854"	"0x1690B000"	"1876298"
"STR\D21_30E.CCS"	"file"	"185771"	"0x16AD5800"	"318085"
"STR\D22_10.CCS"	"file"	"185927"	"0x16B23800"	"2214913"
"STR\D22_10E.CCS"	"file"	"187009"	"0x16D40800"	"309356"
"STR\D22_20.CCS"	"file"	"187161"	"0x16D8C800"	"1291935"
"STR\D22_20E.CCS"	"file"	"187792"	"0x16EC8000"	"232877"
"STR\D22_30.CCS"	"file"	"187906"	"0x16F01000"	"3893402"
"STR\D22_30E.CCS"	"file"	"189808"	"0x172B8000"	"447317"
"STR\D25_10.CCS"	"file"	"190027"	"0x17325800"	"1465738"
"STR\D25_10E.CCS"	"file"	"190743"	"0x1748B800"	"389746"
"STR\D25_20.CCS"	"file"	"190934"	"0x174EB000"	"1563066"
"STR\D25_20E.CCS"	"file"	"191698"	"0x17669000"	"385523"
"STR\D27_10.CCS"	"file"	"191887"	"0x176C7800"	"1886579"
"STR\D27_10E.CCS"	"file"	"192809"	"0x17894800"	"361728"
"STR\D27_20.CCS"	"file"	"192986"	"0x178ED000"	"2575832"
"STR\D27_20E.CCS"	"file"	"194244"	"0x17B62000"	"165523"
"STR\D28_10.CCS"	"file"	"194325"	"0x17B8A800"	"2720733"
"STR\D28_10E.CCS"	"file"	"195654"	"0x17E23000"	"245964"
"STR\D28_20.CCS"	"file"	"195775"	"0x17E5F800"	"1690170"
"STR\D28_20E.CCS"	"file"	"196601"	"0x17FFC800"	"177447"
"STR\D34_10.CCS"	"file"	"196688"	"0x18028000"	"1828312"
"STR\D34_10E.CCS"	"file"	"197581"	"0x181E6800"	"156653"
"STR\D34_15.CCS"	"file"	"197658"	"0x1820D000"	"1890339"
"STR\D34_15E.CCS"	"file"	"198582"	"0x183DB000"	"189658"
"STR\D34_20.CCS"	"file"	"198675"	"0x18409800"	"1340323"
"STR\D34_20E.CCS"	"file"	"199330"	"0x18551000"	"104842"
"STR\D35_10.CCS"	"file"	"199382"	"0x1856B000"	"2269648"
"STR\D35_10E.CCS"	"file"	"200491"	"0x18795800"	"220638"
"STR\D35_15.CCS"	"file"	"200599"	"0x187CB800"	"2689676"
"STR\D35_15E.CCS"	"file"	"201913"	"0x18A5C800"	"199284"
"STR\D35_20.CCS"	"file"	"202011"	"0x18A8D800"	"955980"
"STR\D35_20E.CCS"	"file"	"202478"	"0x18B77000"	"208621"
"STR\D36_10.CCS"	"file"	"202580"	"0x18BAA000"	"1738421"
"STR\D36_10E.CCS"	"file"	"203429"	"0x18D52800"	"347841"
"STR\D36_15.CCS"	"file"	"203599"	"0x18DA7800"	"2259404"
"STR\D36_15E.CCS"	"file"	"204703"	"0x18FCF800"	"364468"
"STR\D36_20.CCS"	"file"	"204881"	"0x19028800"	"2179539"
"STR\D36_20E.CCS"	"file"	"205946"	"0x1923D000"	"208197"
"STR\D36_21.CCS"	"file"	"206048"	"0x19270000"	"2143310"
"STR\D36_21E.CCS"	"file"	"207095"	"0x1947B800"	"207125"
"STR\D37_10.CCS"	"file"	"207197"	"0x194AE800"	"1644795"
"STR\D37_10E.CCS"	"file"	"208001"	"0x19640800"	"325596"
"STR\D37_15.CCS"	"file"	"208160"	"0x19690000"	"2295605"
"STR\D37_15E.CCS"	"file"	"209281"	"0x198C0800"	"414093"
"STR\D37_20.CCS"	"file"	"209484"	"0x19926000"	"1255435"
"STR\D37_20E.CCS"	"file"	"210098"	"0x19A59000"	"213281"
"STR\D38_10.CCS"	"file"	"210203"	"0x19A8D800"	"1573990"
"STR\D38_10E.CCS"	"file"	"210972"	"0x19C0E000"	"416378"
"STR\D38_15.CCS"	"file"	"211176"	"0x19C74000"	"1891477"
"STR\D38_15E.CCS"	"file"	"212100"	"0x19E42000"	"426133"
"STR\D38_20.CCS"	"file"	"212309"	"0x19EAA800"	"1369380"
"STR\D38_20E.CCS"	"file"	"212978"	"0x19FF9000"	"378281"
"STR\D39_10.CCS"	"file"	"213163"	"0x1A055800"	"1734586"
"STR\D39_10E.CCS"	"file"	"214010"	"0x1A1FD000"	"284552"
"STR\D40_10.CCS"	"file"	"214149"	"0x1A242800"	"1974614"
"STR\D40_10E.CCS"	"file"	"215114"	"0x1A425000"	"436414"
"STR\D41_10.CCS"	"file"	"215328"	"0x1A490000"	"2663053"
"STR\D41_10E.CCS"	"file"	"216629"	"0x1A71A800"	"112501"
"STR\D42_10.CCS"	"file"	"216684"	"0x1A736000"	"2283540"
"STR\D42_10E.CCS"	"file"	"217800"	"0x1A964000"	"282706"
"STR\D42_20.CCS"	"file"	"217939"	"0x1A9A9800"	"3844585"
"STR\D42_20E.CCS"	"file"	"219817"	"0x1AD54800"	"401931"
"STR\D43_10.CCS"	"file"	"220014"	"0x1ADB7000"	"1582531"
"STR\D43_10E.CCS"	"file"	"220787"	"0x1AF39800"	"372844"
"STR\D44_10.CCS"	"file"	"220970"	"0x1AF95000"	"1761455"
"STR\D44_10E.CCS"	"file"	"221831"	"0x1B143800"	"154433"
"STR\D45_10.CCS"	"file"	"221907"	"0x1B169800"	"2089161"
"STR\D45_10E.CCS"	"file"	"222928"	"0x1B368000"	"253696"
"STR\D46_10.CCS"	"file"	"223052"	"0x1B3A6000"	"1517474"
"STR\D46_10E.CCS"	"file"	"223793"	"0x1B518800"	"422384"
"STR\D46_11.CCS"	"file"	"224000"	"0x1B580000"	"1543382"
"STR\D46_11E.CCS"	"file"	"224754"	"0x1B6F9000"	"437248"
"STR\D46_12.CCS"	"file"	"224968"	"0x1B764000"	"1517766"
"STR\D46_12E.CCS"	"file"	"225710"	"0x1B8D7000"	"422384"
"STR\D47_10.CCS"	"file"	"225917"	"0x1B93E800"	"1651770"
"STR\D47_10E.CCS"	"file"	"226724"	"0x1BAD2000"	"417556"
"STR\D53_10.CCS"	"file"	"226928"	"0x1BB38000"	"962548"
"STR\D53_10E.CCS"	"file"	"227398"	"0x1BC23000"	"250887"
"STR\D57_10.CCS"	"file"	"227521"	"0x1BC60800"	"2734058"
"STR\D57_10E.CCS"	"file"	"228856"	"0x1BEFC000"	"215792"
"STR\D57_20.CCS"	"file"	"228962"	"0x1BF31000"	"2412134"
"STR\D57_20E.CCS"	"file"	"230140"	"0x1C17E000"	"201817"
"STR\D57_25.CCS"	"file"	"230239"	"0x1C1AF800"	"6442569"
"STR\D57_25E.CCS"	"file"	"233385"	"0x1C7D4800"	"344853"
"STR\D57_30.CCS"	"file"	"233554"	"0x1C829000"	"3715351"
"STR\D57_30E.CCS"	"file"	"235369"	"0x1CBB4800"	"288936"
"STR\D57_35.CCS"	"file"	"235511"	"0x1CBFB800"	"4150840"
"STR\D57_35E.CCS"	"file"	"237538"	"0x1CFF1000"	"262951"
"STR\D57_50.CCS"	"file"	"237667"	"0x1D031800"	"2946319"
"STR\D57_50E.CCS"	"file"	"239106"	"0x1D301000"	"267271"
"STR\D58_10.CCS"	"file"	"239237"	"0x1D342800"	"1782830"
"STR\D58_10E.CCS"	"file"	"240108"	"0x1D4F6000"	"216897"
"STR\D58_20.CCS"	"file"	"240214"	"0x1D52B000"	"1859432"
"STR\D58_20E.CCS"	"file"	"241122"	"0x1D6F1000"	"255688"
"STR\D58_30.CCS"	"file"	"241247"	"0x1D72F800"	"1542239"
"STR\D58_30E.CCS"	"file"	"242001"	"0x1D8A8800"	"237148"
"STR\D58_50.CCS"	"file"	"242117"	"0x1D8E2800"	"3335138"
"STR\D58_50E.CCS"	"file"	"243746"	"0x1DC11000"	"351304"
"STR\D58_55.CCS"	"file"	"243918"	"0x1DC67000"	"2936861"
"STR\D58_55E.CCS"	"file"	"245353"	"0x1DF34800"	"263796"
"STR\D59_10.CCS"	"file"	"245482"	"0x1DF75000"	"1544155"
"STR\D59_10E.CCS"	"file"	"246236"	"0x1E0EE000"	"498493"
"STR\D59_20.CCS"	"file"	"246480"	"0x1E168000"	"2530232"
"STR\D59_20E.CCS"	"file"	"247716"	"0x1E3D2000"	"315606"
"STR\D59_30.CCS"	"file"	"247871"	"0x1E41F800"	"1052009"
"STR\D59_30E.CCS"	"file"	"248385"	"0x1E520800"	"274570"
"STR\D59_35.CCS"	"file"	"248520"	"0x1E564000"	"2292759"
"STR\D59_35E.CCS"	"file"	"249640"	"0x1E794000"	"485679"
"STR\D60_10.CCS"	"file"	"249878"	"0x1E80B000"	"2820925"
"STR\D60_10E.CCS"	"file"	"251256"	"0x1EABC000"	"144413"
"STR\D60_20.CCS"	"file"	"251327"	"0x1EADF800"	"2562732"
"STR\D60_20E.CCS"	"file"	"252579"	"0x1ED51800"	"304987"
"STR\D60_30.CCS"	"file"	"252728"	"0x1ED9C000"	"2459867"
"STR\D60_30E.CCS"	"file"	"253930"	"0x1EFF5000"	"197250"
"STR\D61_10.CCS"	"file"	"254027"	"0x1F025800"	"1609462"
"STR\D61_10E.CCS"	"file"	"254813"	"0x1F1AE800"	"241887"
"STR\D61_20.CCS"	"file"	"254932"	"0x1F1EA000"	"2216412"
"STR\D61_20E.CCS"	"file"	"256015"	"0x1F407800"	"261629"
"STR\D61_30.CCS"	"file"	"256143"	"0x1F447800"	"1155765"
"STR\D61_30E.CCS"	"file"	"256708"	"0x1F562000"	"235190"
"STR\D62_10.CCS"	"file"	"256823"	"0x1F59B800"	"2022868"
"STR\D62_10E.CCS"	"file"	"257811"	"0x1F789800"	"236870"
"STR\D62_20.CCS"	"file"	"257927"	"0x1F7C3800"	"4749028"
"STR\D62_20E.CCS"	"file"	"260246"	"0x1FC4B000"	"344192"
"STR\D62_50.CCS"	"file"	"260415"	"0x1FC9F800"	"3335153"
"STR\D62_50E.CCS"	"file"	"262044"	"0x1FFCE000"	"353165"
"STR\D63_10.CCS"	"file"	"262217"	"0x20024800"	"2626205"
"STR\D63_10E.CCS"	"file"	"263500"	"0x202A6000"	"278138"
"STR\D63_20.CCS"	"file"	"263636"	"0x202EA000"	"2391623"
"STR\D63_20E.CCS"	"file"	"264804"	"0x20532000"	"312582"
"STR\D63_30.CCS"	"file"	"264957"	"0x2057E800"	"2129589"
"STR\D63_30E.CCS"	"file"	"265997"	"0x20786800"	"232755"
"STR\D63_50.CCS"	"file"	"266111"	"0x207BF800"	"2316698"
"STR\D63_50E.CCS"	"file"	"267243"	"0x209F5800"	"299896"
"STR\D64_10.CCS"	"file"	"267390"	"0x20A3F000"	"1550558"
"STR\D64_10E.CCS"	"file"	"268148"	"0x20BBA000"	"291327"
"STR\D64_20.CCS"	"file"	"268291"	"0x20C01800"	"1604539"
"STR\D64_20E.CCS"	"file"	"269075"	"0x20D89800"	"332236"
"STR\D64_25.CCS"	"file"	"269238"	"0x20DDB000"	"2002626"
"STR\D64_25E.CCS"	"file"	"270216"	"0x20FC4000"	"293101"
"STR\D64_30.CCS"	"file"	"270360"	"0x2100C000"	"1491405"
"STR\D64_30E.CCS"	"file"	"271089"	"0x21178800"	"354375"
"STR\D64_35.CCS"	"file"	"271263"	"0x211CF800"	"1949467"
"STR\D64_35E.CCS"	"file"	"272215"	"0x213AB800"	"228641"
"STR\D64_50.CCS"	"file"	"272327"	"0x213E3800"	"2600217"
"STR\D64_50E.CCS"	"file"	"273597"	"0x2165E800"	"297294"
"STR\D65_10.CCS"	"file"	"273743"	"0x216A7800"	"981565"
"STR\D65_10E.CCS"	"file"	"274223"	"0x21797800"	"210440"
"STR\D65_20.CCS"	"file"	"274326"	"0x217CB000"	"2123843"
"STR\D65_20E.CCS"	"file"	"275364"	"0x219D2000"	"235160"
"STR\D65_30.CCS"	"file"	"275479"	"0x21A0B800"	"1680035"
"STR\D65_30E.CCS"	"file"	"276300"	"0x21BA6000"	"230722"
"STR\D66_10.CCS"	"file"	"276413"	"0x21BDE800"	"1799595"
"STR\D66_10E.CCS"	"file"	"277292"	"0x21D96000"	"102185"
"STR\D66_20.CCS"	"file"	"277342"	"0x21DAF000"	"3335857"
"STR\D66_20E.CCS"	"file"	"278971"	"0x220DD800"	"193733"
"STR\D66_30.CCS"	"file"	"279066"	"0x2210D000"	"1405693"
"STR\D66_30E.CCS"	"file"	"279753"	"0x22264800"	"240989"
"STR\D67_10.CCS"	"file"	"279871"	"0x2229F800"	"1815151"
"STR\D67_10E.CCS"	"file"	"280758"	"0x2245B000"	"191353"
"STR\D67_20.CCS"	"file"	"280852"	"0x2248A000"	"2278378"
"STR\D67_20E.CCS"	"file"	"281965"	"0x226B6800"	"260647"
"STR\D67_30.CCS"	"file"	"282093"	"0x226F6800"	"2650132"
"STR\D67_30E.CCS"	"file"	"283388"	"0x2297E000"	"283177"
"STR\D68_10.CCS"	"file"	"283527"	"0x229C3800"	"1847770"
"STR\D68_10E.CCS"	"file"	"284430"	"0x22B87000"	"187762"
"STR\D68_20.CCS"	"file"	"284522"	"0x22BB5000"	"4631463"
"STR\D68_20E.CCS"	"file"	"286784"	"0x23020000"	"252534"
"STR\D68_30.CCS"	"file"	"286908"	"0x2305E000"	"1854485"
"STR\D68_30E.CCS"	"file"	"287814"	"0x23223000"	"189974"
"STR\D68_35.CCS"	"file"	"287907"	"0x23251800"	"2861932"
"STR\D68_35E.CCS"	"file"	"289305"	"0x2350C800"	"293443"
"STR\D69_10.CCS"	"file"	"289449"	"0x23554800"	"1941872"
"STR\D69_10E.CCS"	"file"	"290398"	"0x2372F000"	"214178"
"STR\D69_20.CCS"	"file"	"290503"	"0x23763800"	"1891035"
"STR\D69_20E.CCS"	"file"	"291427"	"0x23931800"	"285333"
"STR\D69_21.CCS"	"file"	"291567"	"0x23977800"	"1890583"
"STR\D69_21E.CCS"	"file"	"292491"	"0x23B45800"	"308428"
"STR\D69_30.CCS"	"file"	"292642"	"0x23B91000"	"2465012"
"STR\D69_30E.CCS"	"file"	"293846"	"0x23DEB000"	"261931"
"STR\D70_10.CCS"	"file"	"293974"	"0x23E2B000"	"3361852"
"STR\D70_10E.CCS"	"file"	"295616"	"0x24160000"	"214801"
"STR\D70_20.CCS"	"file"	"295721"	"0x24194800"	"2365860"
"STR\D70_20E.CCS"	"file"	"296877"	"0x243D6800"	"244512"
"STR\D70_25.CCS"	"file"	"296997"	"0x24412800"	"2354648"
"STR\D70_25E.CCS"	"file"	"298147"	"0x24651800"	"248809"
"STR\D70_30.CCS"	"file"	"298269"	"0x2468E800"	"721905"
"STR\D70_30E.CCS"	"file"	"298622"	"0x2473F000"	"273933"
"STR\D71_10.CCS"	"file"	"298756"	"0x24782000"	"1893626"
"STR\D71_10E.CCS"	"file"	"299681"	"0x24950800"	"209447"
"STR\D71_20.CCS"	"file"	"299784"	"0x24984000"	"1420601"
"STR\D71_20E.CCS"	"file"	"300478"	"0x24ADF000"	"258323"
"STR\D71_30.CCS"	"file"	"300605"	"0x24B1E800"	"2042076"
"STR\D71_30E.CCS"	"file"	"301603"	"0x24D11800"	"245596"
"STR\D71_50.CCS"	"file"	"301723"	"0x24D4D800"	"3407454"
"STR\D71_50E.CCS"	"file"	"303387"	"0x2508D800"	"380990"
"STR\D71_51.CCS"	"file"	"303574"	"0x250EB000"	"3606154"
"STR\D71_51E.CCS"	"file"	"305335"	"0x2545B800"	"380433"
"STR\D72_10.CCS"	"file"	"305521"	"0x254B8800"	"2621799"
"STR\D72_10E.CCS"	"file"	"306802"	"0x25739000"	"212997"
"STR\D72_20.CCS"	"file"	"306907"	"0x2576D800"	"7389676"
"STR\D72_20E.CCS"	"file"	"310516"	"0x25E7A000"	"245738"
"STR\D72_30.CCS"	"file"	"310636"	"0x25EB6000"	"1996057"
"STR\D72_30E.CCS"	"file"	"311611"	"0x2609D800"	"233789"
"STR\D72_50.CCS"	"file"	"311726"	"0x260D7000"	"3407429"
"STR\D72_50E.CCS"	"file"	"313390"	"0x26417000"	"377466"
"STR\D72_51.CCS"	"file"	"313575"	"0x26473800"	"3606200"
"STR\D72_51E.CCS"	"file"	"315336"	"0x267E4000"	"377466"
"STR\D76_10.CCS"	"file"	"315521"	"0x26840800"	"2273116"
"STR\D76_10E.CCS"	"file"	"316631"	"0x26A6B800"	"211412"
"STR\D76_20.CCS"	"file"	"316735"	"0x26A9F800"	"1601455"
"STR\D76_20E.CCS"	"file"	"317517"	"0x26C26800"	"184554"
"STR\D76_30.CCS"	"file"	"317608"	"0x26C54000"	"995284"
"STR\D76_30E.CCS"	"file"	"318094"	"0x26D47000"	"241256"
"STR\D77_10.CCS"	"file"	"318212"	"0x26D82000"	"1715612"
"STR\D77_10E.CCS"	"file"	"319050"	"0x26F25000"	"211653"
"STR\D78_10.CCS"	"file"	"319154"	"0x26F59000"	"2455584"
"STR\D78_10E.CCS"	"file"	"320354"	"0x271B1000"	"319016"
"STR\D78_20.CCS"	"file"	"320510"	"0x271FF000"	"4410253"
"STR\D78_20E.CCS"	"file"	"322664"	"0x27634000"	"222503"
"STR\D78_30.CCS"	"file"	"322773"	"0x2766A800"	"4410841"
"STR\D78_30E.CCS"	"file"	"324927"	"0x27A9F800"	"227423"
"STR\D79_10.CCS"	"file"	"325039"	"0x27AD7800"	"1931071"
"STR\D79_10E.CCS"	"file"	"325982"	"0x27CAF000"	"216596"
"STR\D79_20.CCS"	"file"	"326088"	"0x27CE4000"	"2348824"
"STR\D79_20E.CCS"	"file"	"327235"	"0x27F21800"	"302048"
"STR\D80_10.CCS"	"file"	"327383"	"0x27F6B800"	"2252737"
"STR\D80_10E.CCS"	"file"	"328483"	"0x28191800"	"189712"
"STR\D80_20.CCS"	"file"	"328576"	"0x281C0000"	"1810576"
"STR\D80_20E.CCS"	"file"	"329461"	"0x2837A800"	"232618"
"STR\D81_10.CCS"	"file"	"329575"	"0x283B3800"	"1963718"
"STR\D81_10E.CCS"	"file"	"330534"	"0x28593000"	"281603"
"STR\D81_20.CCS"	"file"	"330672"	"0x285D8000"	"1932845"
"STR\D81_20E.CCS"	"file"	"331616"	"0x287B0000"	"285118"
"STR\D81_30.CCS"	"file"	"331756"	"0x287F6000"	"2136760"
"STR\D81_30E.CCS"	"file"	"332800"	"0x28A00000"	"285118"
"STR\D82_10.CCS"	"file"	"332940"	"0x28A46000"	"2981970"
"STR\D82_10E.CCS"	"file"	"334397"	"0x28D1E800"	"255815"
"STR\D82_20.CCS"	"file"	"334522"	"0x28D5D000"	"2966623"
"STR\D82_20E.CCS"	"file"	"335971"	"0x29031800"	"332091"
"STR\D83_10.CCS"	"file"	"336134"	"0x29083000"	"1810821"
"STR\D83_10E.CCS"	"file"	"337019"	"0x2923D800"	"195895"
"STR\D84_10.CCS"	"file"	"337115"	"0x2926D800"	"1718104"
"STR\D84_10E.CCS"	"file"	"337954"	"0x29411000"	"275082"
"STR\D86_20.CCS"	"file"	"338089"	"0x29454800"	"2385956"
